date;cmpgn;kw;kw status;impressions;clicks;cost;conversions;all_conversions;search_impression_share;search_rank_lost_impression_share;top_impression_percentage;absolute_top_impression_percentage;total_conversion_value;all_conversion_value
2022-04-12;Non Branded Applied Marketing;marketing terms;removed;1;0;0;0;0;1;0;0;0;0;0
2022-04-12;Non Branded Applied Marketing;direct mail marketing;enabled;4;0;0;0;0;0;0;0;0;0;0
2022-04-12;Non Branded Applied Marketing;marketing information system;removed;3;0;0;0;0;0;0;0;0;0;0
2022-04-12;Non Branded Applied Marketing;email marketing;enabled;1;0;0;0;0;0;0;0;0;0;0
2022-04-12;Non Branded Applied Marketing;product marketing;paused;1;0;0;0;0;0,25;0,75;0;0;0;0
2022-04-12;Non Branded Applied Marketing;network marketing companies;enabled;1;0;0;0;0;0;0;0;0;0;0
2022-04-12;Non Branded Applied Marketing;marketing analytics;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-12;Non Branded Applied Marketing;marketing analysis;enabled;1;0;0;0;0;0;0;0;0;0;0
2022-04-12;Non Branded Applied Marketing;marketing consultant;removed;2;0;0;0;0;0,2;0,8;0;0;0;0
2022-04-12;Non Branded HubSpot;advantage marketing;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-12;Non Branded Applied Marketing;marketing strategy template;paused;1;0;0;0;0;0,33;0,67;0;0;0;0
2022-04-12;Non Branded HubSpot;marketing calendar template;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-13;Non Branded HubSpot;vector marketing;removed;24;0;0;0;0;0,32;0,42;0,78;0,22;0;0
2022-04-13;Non Branded Applied Marketing;multi level marketing;enabled;13;2;34,41;0;0;0,59;0,05;0,69;0,46;0;0
2022-04-13;Non Branded HubSpot;inbound marketing;removed;25;0;0;0;0;0,14;0,53;0,61;0,13;0;0
2022-04-13;Non Branded HubSpot;direct marketing association;removed;39;0;0;0;0;0,31;0,36;0,79;0,15;0;0
2022-04-13;Non Branded HubSpot;direct marketing;removed;15;0;0;0;0;0,3;0,48;0,73;0;0;0
2022-04-13;Non Branded Applied Marketing;content marketing;enabled;7;0;0;0;0;0;0;0;0;0;0
2022-04-13;Non Branded Applied Marketing;marketing metrics;enabled;1;0;0;0;0;0;0;0;0;0;0
2022-04-13;Non Branded Applied Marketing;masters in marketing;enabled;1;0;0;0;0;0;0;0;0;0;0
2022-04-13;Non Branded HubSpot;account based marketing;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-13;Non Branded Applied Marketing;what is digital marketing;enabled;3;0;0;0;0;0,1;0,25;0;0;0;0
2022-04-13;Non Branded Applied Marketing;what is digital marketing;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-13;Non Branded Applied Marketing;global marketing;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-13;Non Branded Applied Marketing;marketing analyst;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-13;Non Branded HubSpot;business to business marketing;removed;2;0;0;0;0;0,17;0,83;0;0;0;0
2022-04-13;Non Branded Applied Marketing;advantage sales and marketing;enabled;1;0;0;0;0;0,1;0,1;0;0;0;0
2022-04-13;Non Branded Applied Marketing;marketing information system;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-13;Non Branded Applied Marketing;email marketing;removed;2;0;0;0;0;0;0;0;0;0;0
2022-04-13;Non Branded Applied Marketing;marketing science;enabled;1;0;0;0;0;0;0;0;0;0;0
2022-04-13;Non Branded Applied Marketing;marketing jobs;enabled;5;0;0;0;0;0;0;0;0;0;0
2022-04-13;Non Branded Applied Marketing;network marketing companies;enabled;1;0;0;0;0;0,1;0,1;0;0;0;0
2022-04-13;Non Branded Applied Marketing;marketing skills;removed;1;0;0;0;0;0,14;0,14;0;0;0;0
2022-04-13;Non Branded Applied Marketing;sample marketing plan;removed;1;0;0;0;0;0,25;0;0;0;0;0
2022-04-14;Non Branded Applied Marketing;multi level marketing;enabled;20;0;0;0;0;0,22;0,6;0,9;0,7;0;0
2022-04-14;Non Branded Applied Marketing;multi level marketing;removed;38;1;9,73;0;0;0,37;0,48;0,95;0,68;0;0
2022-04-14;Non Branded Applied Marketing;social media marketing;enabled;29;0;0;0;0;0,24;0,56;0,45;0,1;0;0
2022-04-14;Non Branded Applied Marketing;pragmatic marketing framework;enabled;10;0;0;0;0;0,1;0,75;0,38;0;0;0
2022-04-14;Non Branded HubSpot;inbound marketing;removed;10;0;0;0;0;0,1;0,25;0,7;0,2;0;0
2022-04-14;Non Branded Applied Marketing;advantage sales and marketing;enabled;14;2;1,11;0;0;0,34;0,58;0,92;0,54;0;0
2022-04-14;Non Branded Applied Marketing;advantage sales and marketing;removed;7;0;0;0;0;0,1;0,74;0,43;0,43;0;0
2022-04-14;Non Branded Applied Marketing;email marketing;enabled;10;1;7,86;0;0;0,12;0,74;0,89;0,11;0;0
2022-04-14;Non Branded HubSpot;direct marketing association;removed;28;1;8,25;1;1;0,2;0,18;0,92;0,25;0;0
2022-04-14;Non Branded Applied Marketing;marketing jobs;enabled;69;0;0;0;0;0,1;0,71;0,47;0,09;0;0
2022-04-14;Non Branded Applied Marketing;marketing research;enabled;37;0;0;0;0;0,1;0,71;0,61;0,19;0;0
2022-04-14;Non Branded Applied Marketing;international marketing;enabled;10;0;0;0;0;0,17;0,74;0,22;0;0;0
2022-04-14;Non Branded Applied Marketing;sports marketing;paused;33;1;3,9;0;0;0,14;0,68;0,47;0,13;0;0
2022-04-14;Non Branded Applied Marketing;affiliate marketing;enabled;59;0;0;0;0;0,1;0,74;0,61;0,04;0;0
2022-04-14;Non Branded Applied Marketing;content marketing;enabled;21;0;0;0;0;0,1;0,83;0;0;0;0
2022-04-14;Non Branded Applied Marketing;marketing metrics;enabled;3;0;0;0;0;0,1;0,83;0;0;0;0
2022-04-14;Non Branded Applied Marketing;relationship marketing;enabled;10;0;0;0;0;0,1;0,78;0;0;0;0
2022-04-14;Non Branded Applied Marketing;retail marketing;enabled;1;0;0;0;0;0,1;0,87;0;0;0;0
2022-04-14;Non Branded Applied Marketing;social media marketing strategy;enabled;1;0;0;0;0;0;0;0;0;0;0
2022-04-14;Non Branded Applied Marketing;digital marketing salary;enabled;1;0;0;0;0;0;0;0;0;0;0
2022-04-14;Non Branded Applied Marketing;account based marketing;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-14;Non Branded Applied Marketing;what is digital marketing;removed;3;0;0;0;0;0;0;0;0;0;0
2022-04-14;Non Branded Applied Marketing;content marketing institute;enabled;2;0;0;0;0;0,22;0,78;0;0;0;0
2022-04-14;Non Branded Applied Marketing;global marketing;removed;3;0;0;0;0;0,1;0,81;0;0;0;0
2022-04-14;Non Branded Applied Marketing;marketing analyst;removed;3;0;0;0;0;0;0;0;0;0;0
2022-04-14;Non Branded Applied Marketing;interactions marketing;enabled;1;0;0;0;0;0,14;0,86;0;0;0;0
2022-04-14;Non Branded Applied Marketing;direct mail marketing;enabled;3;0;0;0;0;0;0;0;0;0;0
2022-04-14;Non Branded Applied Marketing;marketing information system;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-14;Non Branded Applied Marketing;marketing plan examples;removed;1;0;0;0;0;0,1;0,9;0;0;0;0
2022-04-14;Non Branded Applied Marketing;text message marketing;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-14;Non Branded HubSpot;how to become a marketing manager;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-14;Non Branded Applied Marketing;sms marketing;enabled;4;0;0;0;0;0;0;0;0;0;0
2022-04-14;Non Branded Applied Marketing;marketing analytics;removed;1;0;0;0;0;0,1;0,9;0;0;0;0
2022-04-14;Non Branded Applied Marketing;marketing companies;removed;1;0;0;0;0;0,11;0,89;0;0;0;0
2022-04-14;Non Branded Applied Marketing;marketing roi;removed;2;0;0;0;0;0,5;0,25;0;0;0;0
2022-04-14;Non Branded Applied Marketing;marketing strategy template;paused;1;0;0;0;0;0,13;0,75;0;0;0;0
2022-04-14;Non Branded Applied Marketing;sample marketing plan;removed;1;0;0;0;0;0,1;0,9;0;0;0;0
2022-04-14;Non Branded HubSpot;marketing executive;removed;5;0;0;0;0;0,1;0,2;0;0;0;0
2022-04-14;Non Branded HubSpot;marketing calendar template;removed;4;0;0;0;0;0,1;0,16;0;0;0;0
2022-04-15;Non Branded HubSpot;vector marketing;removed;11;3;5,29;0;0;0,19;0,11;0,91;0,36;0;0
2022-04-15;Non Branded Applied Marketing;multi level marketing;enabled;22;1;5,59;1;1;0,29;0,45;0,81;0,52;0;0
2022-04-15;Non Branded Applied Marketing;multi level marketing;removed;30;0;0;0;0;0,28;0,47;0,96;0,48;0;0
2022-04-15;Non Branded Applied Marketing;social media marketing;enabled;18;3;14,61;0;0;0,12;0,62;0,44;0,19;0;0
2022-04-15;Non Branded HubSpot;marketing automation;removed;11;4;7,38;1;1;0,67;0,07;0,9;0,8;0;0
2022-04-15;Non Branded Applied Marketing;what is digital marketing;enabled;42;1;6,08;0;0;0,1;0,7;0,32;0,03;0;0
2022-04-15;Non Branded Applied Marketing;advantage sales and marketing;enabled;14;0;0;0;0;0,28;0,53;0,85;0,46;0;0
2022-04-15;Non Branded Applied Marketing;advantage sales and marketing;removed;8;0;0;0;0;0,1;0,64;0,63;0,25;0;0
2022-04-15;Non Branded Applied Marketing;marketing skills;removed;6;0;0;0;0;0,1;0,66;0,17;0;0;0
2022-04-15;Non Branded Applied Marketing;marketing research;enabled;13;0;0;0;0;0,1;0,71;0,44;0;0;0
2022-04-15;Non Branded Applied Marketing;content marketing;enabled;10;0;0;0;0;0;0;0;0;0;0
2022-04-15;Non Branded Applied Marketing;social media marketing strategy;enabled;1;0;0;0;0;0;0;0;0;0;0
2022-04-15;Non Branded Applied Marketing;social media marketing strategy;paused;1;0;0;0;0;0,1;0,72;0;0;0;0
2022-04-15;Non Branded Applied Marketing;strategic marketing;removed;1;0;0;0;0;0,33;0,33;0;0;0;0
2022-04-15;Non Branded Applied Marketing;digital marketing salary;enabled;1;0;0;0;0;0;0;0;0;0;0
2022-04-15;Non Branded Applied Marketing;search engine marketing;enabled;2;0;0;0;0;0;0;0;0;0;0
2022-04-15;Non Branded Applied Marketing;promotion marketing;removed;1;0;0;0;0;1;0;0;0;0;0
2022-04-15;Non Branded Applied Marketing;promotion marketing;removed;1;1;0,1;0;0;0,25;0,75;0;0;0;0
2022-04-15;Non Branded HubSpot;account based marketing;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-15;Non Branded Applied Marketing;pragmatic marketing framework;enabled;2;0;0;0;0;0,1;0,73;0;0;0;0
2022-04-15;Non Branded Applied Marketing;global marketing;removed;4;0;0;0;0;0,1;0,71;0;0;0;0
2022-04-15;Non Branded Applied Marketing;marketing environment;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-15;Non Branded Applied Marketing;marketing terms;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-15;Non Branded Applied Marketing;marketing information system;removed;1;0;0;0;0;0,1;0,78;0;0;0;0
2022-04-15;Non Branded Applied Marketing;email marketing;removed;2;0;0;0;0;0;0;0;0;0;0
2022-04-15;Non Branded Applied Marketing;marketing science;enabled;2;0;0;0;0;0,1;0,74;0;0;0;0
2022-04-15;Non Branded Applied Marketing;what is affiliate marketing;removed;2;0;0;0;0;0,1;0,7;0;0;0;0
2022-04-15;Non Branded Applied Marketing;digital marketing manager;paused;1;0;0;0;0;0;0;0;0;0;0
2022-04-15;Non Branded Applied Marketing;sms marketing;removed;1;0;0;0;0;0,1;0,77;0;0;0;0
2022-04-15;Non Branded Applied Marketing;why is marketing important;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-15;Non Branded Applied Marketing;why is marketing important;removed;2;0;0;0;0;0;0;0;0;0;0
2022-04-15;Non Branded Applied Marketing;marketing analytics;enabled;1;0;0;0;0;0;0;0;0;0;0
2022-04-15;Non Branded HubSpot;social marketing;removed;4;0;0;0;0;0;0;0;0;0;0
2022-04-15;Non Branded Applied Marketing;sample marketing plan;removed;1;0;0;0;0;0,1;0,78;0;0;0;0
2022-04-16;Non Branded HubSpot;vector marketing;removed;16;0;0;0;0;0,15;0,6;0,87;0,2;0;0
2022-04-16;Non Branded Applied Marketing;multi level marketing;enabled;18;0;0;0;0;0,24;0,23;0,61;0,33;0;0
2022-04-16;Non Branded HubSpot;inbound marketing;removed;9;0;0;0;0;0,1;0,71;0,13;0;0;0
2022-04-16;Non Branded HubSpot;direct marketing association;removed;24;0;0;0;0;0,15;0,61;0,73;0,05;0;0
2022-04-16;Non Branded HubSpot;marketing definition;removed;11;0;0;0;0;0,79;0,14;0,91;0,82;0;0
2022-04-16;Non Branded Applied Marketing;affiliate marketing;enabled;12;0;0;0;0;0,1;0,38;0,38;0,13;0;0
2022-04-16;Non Branded Applied Marketing;relationship marketing;enabled;6;0;0;0;0;0,1;0,36;0;0;0;0
2022-04-16;Non Branded Applied Marketing;social media marketing strategy;enabled;1;0;0;0;0;0;0;0;0;0;0
2022-04-16;Non Branded Applied Marketing;search engine marketing;enabled;2;0;0;0;0;0;0;0;0;0;0
2022-04-16;Non Branded Applied Marketing;marketing books;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-16;Non Branded Applied Marketing;global marketing;enabled;1;0;0;0;0;0;0;0;0;0;0
2022-04-16;Non Branded Applied Marketing;global marketing;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-16;Non Branded Applied Marketing;marketing collateral;removed;1;0;0;0;0;0,1;0,08;0;0;0;0
2022-04-16;Non Branded HubSpot;marketing products;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-16;Non Branded Applied Marketing;legacy marketing partners;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-16;Non Branded Applied Marketing;marketing roi;removed;1;0;0;0;0;0,17;0,17;0;0;0;0
2022-04-16;Non Branded Applied Marketing;marketing skills;enabled;1;0;0;0;0;0,11;0;0;0;0;0
2022-04-16;Non Branded HubSpot;marketing executive;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-17;Non Branded HubSpot;vector marketing;removed;19;2;5,94;0;0;0,2;0,6;0,87;0,2;0;0
2022-04-17;Non Branded Applied Marketing;multi level marketing;enabled;17;0;0;0;0;0,23;0,77;0,82;0,41;0;0
2022-04-17;Non Branded Applied Marketing;multi level marketing;removed;25;0;0;0;0;0,34;0,66;0,96;0,46;0;0
2022-04-17;Non Branded Applied Marketing;marketing communications;paused;10;1;1,24;0;0;0,35;0,65;0,44;0,11;0;0
2022-04-17;Non Branded Applied Marketing;what is digital marketing;enabled;18;1;2,87;0;0;0,1;0,9;0,08;0;0;0
2022-04-17;Non Branded HubSpot;direct marketing association;removed;17;0;0;0;0;0,13;0,59;0,87;0,07;0;0
2022-04-17;Non Branded Applied Marketing;marketing jobs;enabled;17;2;6,02;1;1;0,1;0,9;0,44;0,11;0;0
2022-04-17;Non Branded Applied Marketing;types of marketing;paused;13;0;0;0;0;0,11;0,89;0,92;0,17;0;0
2022-04-17;Non Branded Applied Marketing;content marketing;enabled;10;0;0;0;0;0;0;0;0;0;0
2022-04-17;Non Branded Applied Marketing;marketing materials;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-17;Non Branded Applied Marketing;search engine marketing;enabled;4;0;0;0;0;0;0;0;0;0;0
2022-04-17;Non Branded Applied Marketing;seo marketing;enabled;3;0;0;0;0;0;0;0;0;0;0
2022-04-17;Non Branded Applied Marketing;marketing services;removed;1;0;0;0;0;1;0;0;0;0;0
2022-04-17;Non Branded Applied Marketing;global marketing;removed;4;0;0;0;0;0;0;0;0;0;0
2022-04-17;Non Branded Applied Marketing;marketing terms;removed;1;0;0;0;0;0,5;0,5;0;0;0;0
2022-04-17;Non Branded Applied Marketing;marketing collateral;removed;4;0;0;0;0;0,1;0,9;0;0;0;0
2022-04-17;Non Branded Applied Marketing;direct mail marketing;enabled;2;0;0;0;0;0;0;0;0;0;0
2022-04-17;Non Branded Applied Marketing;marketing plan examples;removed;1;0;0;0;0;0,1;0,9;0;0;0;0
2022-04-17;Non Branded Applied Marketing;law firm marketing;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-17;Non Branded Applied Marketing;sms marketing;removed;1;0;0;0;0;0,1;0,9;0;0;0;0
2022-04-17;Non Branded Applied Marketing;network marketing companies;enabled;1;0;0;0;0;0,1;0,9;0;0;0;0
2022-04-17;Non Branded Applied Marketing;why is marketing important;removed;4;0;0;0;0;0;0;0;0;0;0
2022-04-17;Non Branded Applied Marketing;marketing land;removed;1;0;0;0;0;1;0;0;0;0;0
2022-04-17;Non Branded Applied Marketing;marketing analysis;enabled;2;1;1,55;0;0;0;0;0;0;0;0
2022-04-17;Non Branded HubSpot;advantage marketing;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-17;Non Branded Applied Marketing;sample marketing plan;removed;1;0;0;0;0;0,1;0,9;0;0;0;0
2022-04-17;Non Branded Applied Marketing;network marketing tips;removed;1;0;0;0;0;0,5;0,5;0;0;0;0
2022-04-17;Non Branded HubSpot;marketing calendar template;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-18;Non Branded Applied Marketing;multi level marketing;enabled;24;1;1,88;0;0;0,28;0,72;0,58;0,29;0;0
2022-04-18;Non Branded Applied Marketing;multi level marketing;removed;13;2;8,14;1;1;0,28;0,72;0,92;0,38;0;0
2022-04-18;Non Branded Applied Marketing;social media marketing;enabled;20;2;9,31;0;0;0,26;0,74;0,55;0,3;0;0
2022-04-18;Non Branded Applied Marketing;what is digital marketing;enabled;21;0;0;0;0;0,1;0,9;0,46;0,08;0;0
2022-04-18;Non Branded HubSpot;marketing management;removed;13;0;0;0;0;0,93;0,07;0,69;0,69;0;0
2022-04-18;Non Branded HubSpot;direct marketing association;removed;14;1;5,85;1;1;0,1;0,9;0,73;0;0;0
2022-04-18;Non Branded Applied Marketing;marketing jobs;enabled;8;0;0;0;0;0,1;0,9;0,14;0;0;0
2022-04-18;Non Branded Applied Marketing;marketing research;enabled;13;1;0,75;0;0;0,1;0,9;0,45;0;0;0
2022-04-18;Non Branded Applied Marketing;sports marketing;paused;10;0;0;0;0;0,1;0,9;0,43;0;0;0
2022-04-18;Non Branded Applied Marketing;content marketing;enabled;15;0;0;0;0;0;0;0;0;0;0
2022-04-18;Non Branded Applied Marketing;social media marketing company;removed;1;0;0;0;0;0,1;0,9;0;0;0;0
2022-04-18;Non Branded Applied Marketing;mobile marketing;enabled;1;0;0;0;0;0;0;0;0;0;0
2022-04-18;Non Branded Applied Marketing;retail marketing;enabled;1;0;0;0;0;0;0;0;0;0;0
2022-04-18;Non Branded Applied Marketing;retail marketing;enabled;2;0;0;0;0;0;0;0;0;0;0
2022-04-18;Non Branded Applied Marketing;marketing books;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-18;Non Branded Applied Marketing;what is digital marketing;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-18;Non Branded Applied Marketing;seo marketing;enabled;2;0;0;0;0;0;0;0;0;0;0
2022-04-18;Non Branded Applied Marketing;global marketing;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-18;Non Branded Applied Marketing;marketing environment;removed;5;0;0;0;0;0;0;0;0;0;0
2022-04-18;Non Branded Applied Marketing;marketing plan examples;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-18;Non Branded Applied Marketing;product marketing;paused;1;0;0;0;0;0,1;0,9;0;0;0;0
2022-04-18;Non Branded Applied Marketing;definition of marketing;enabled;2;0;0;0;0;0,1;0,9;0;0;0;0
2022-04-18;Non Branded Applied Marketing;why is marketing important;removed;3;0;0;0;0;0;0;0;0;0;0
2022-04-18;Non Branded Applied Marketing;marketing analysis;enabled;2;0;0;0;0;0;0;0;0;0;0
2022-04-18;Non Branded HubSpot;marketing executive;removed;3;0;0;0;0;0;0;0;0;0;0
2022-04-18;Non Branded Applied Marketing;international marketing;enabled;1;0;0;0;0;0,1;0,9;0;0;0;0
2022-04-18;Non Branded HubSpot;marketing calendar template;removed;1;0;0;0;0;0,1;0,9;0;0;0;0
2022-04-19;Non Branded Applied Marketing;social media marketing;enabled;12;0;0;0;0;0,23;0,77;0,45;0;0;0
2022-04-19;Non Branded Applied Marketing;marketing jobs;enabled;11;0;0;0;0;0,1;0,9;0,2;0;0;0
2022-04-19;Non Branded Applied Marketing;types of marketing;paused;15;0;0;0;0;0,19;0,81;0,93;0,4;0;0
2022-04-19;Non Branded Applied Marketing;content marketing;enabled;7;0;0;0;0;0;0;0;0;0;0
2022-04-19;Non Branded Applied Marketing;marketing cloud;enabled;4;0;0;0;0;0,1;0,9;0;0;0;0
2022-04-19;Non Branded Applied Marketing;mobile marketing;enabled;1;0;0;0;0;0,1;0,9;0;0;0;0
2022-04-19;Non Branded Applied Marketing;social media marketing strategy;paused;1;0;0;0;0;0;0;0;0;0;0
2022-04-19;Non Branded Applied Marketing;search engine marketing;enabled;3;0;0;0;0;0;0;0;0;0;0
2022-04-19;Non Branded Applied Marketing;ppc marketing;removed;1;0;0;0;0;1;0;0;0;0;0
2022-04-19;Non Branded Applied Marketing;pragmatic marketing framework;enabled;1;0;0;0;0;0;0;0;0;0;0
2022-04-19;Non Branded Applied Marketing;what is digital marketing;enabled;4;0;0;0;0;0,1;0,9;0;0;0;0
2022-04-19;Non Branded Applied Marketing;global marketing;enabled;1;0;0;0;0;0;0;0;0;0;0
2022-04-19;Non Branded Applied Marketing;global marketing;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-19;Non Branded Applied Marketing;define marketing;enabled;1;0;0;0;0;0,13;0,88;0;0;0;0
2022-04-19;Non Branded Applied Marketing;direct mail marketing;enabled;2;0;0;0;0;0,1;0,9;0;0;0;0
2022-04-19;Non Branded Applied Marketing;marketing science;enabled;1;0;0;0;0;0;0;0;0;0;0
2022-04-19;Non Branded Applied Marketing;text message marketing;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-19;Non Branded Applied Marketing;text message marketing;removed;1;0;0;0;0;0,17;0,83;0;0;0;0
2022-04-19;Non Branded Applied Marketing;marketing analytics;enabled;1;0;0;0;0;0;0;0;0;0;0
2022-04-19;Non Branded Applied Marketing;marketing land;removed;1;0;0;0;0;1;0;0;0;0;0
2022-04-19;Non Branded Applied Marketing;marketing consultant;paused;1;0;0;0;0;0,13;0,88;0;0;0;0
2022-04-19;Non Branded Applied Marketing;marketing skills;enabled;2;0;0;0;0;0,2;0,8;0;0;0;0
2022-04-19;Non Branded HubSpot;social marketing;removed;6;0;0;0;0;0,1;0,9;0;0;0;0
2022-04-20;Non Branded HubSpot;vector marketing;removed;9;0;0;0;0;0,13;0,87;0,78;0,22;0;0
2022-04-20;Non Branded Applied Marketing;multi level marketing;enabled;30;1;15,94;0;0;0,35;0,49;0,93;0,55;0;0
2022-04-20;Non Branded Applied Marketing;multi level marketing;removed;14;0;0;0;0;0,41;0,53;0,93;0,71;0;0
2022-04-20;Non Branded Applied Marketing;social media marketing;enabled;22;1;8,24;0;0;0,28;0,58;0,41;0,32;0;0
2022-04-20;Non Branded Applied Marketing;what is digital marketing;enabled;17;0;0;0;0;0,1;0,79;0,29;0;0;0
2022-04-20;Non Branded Applied Marketing;email marketing;enabled;12;0;0;0;0;0,17;0,67;0,55;0,18;0;0
2022-04-20;Non Branded Applied Marketing;marketing jobs;enabled;37;0;0;0;0;0,1;0,78;0,61;0;0;0
2022-04-20;Non Branded Applied Marketing;sports marketing;paused;20;2;17,28;0;0;0,12;0,75;0,77;0,08;0;0
2022-04-20;Non Branded Applied Marketing;affiliate marketing;enabled;23;2;7,86;0;0;0,1;0,8;0,53;0,07;0;0
2022-04-20;Non Branded Applied Marketing;content marketing;enabled;15;0;0;0;0;0;0;0;0;0;0
2022-04-20;Non Branded Applied Marketing;search engine marketing;enabled;11;0;0;0;0;0,1;0,84;0;0;0;0
2022-04-20;Non Branded Applied Marketing;marketing books;enabled;1;0;0;0;0;0,1;0,9;0;0;0;0
2022-04-20;Non Branded Applied Marketing;what is digital marketing;removed;4;0;0;0;0;0;0;0;0;0;0
2022-04-20;Non Branded Applied Marketing;global marketing;enabled;1;0;0;0;0;0;0;0;0;0;0
2022-04-20;Non Branded Applied Marketing;global marketing;removed;1;0;0;0;0;0;0;0;0;0;0
2022-04-20;Non Branded Applied Marketing;marketing environment;removed;3;0;0;0;0;0;0;0;0;0;0
